tool_id,name,method,frame,frame_ms,n_points,d_axis0_deg,d_axis1_deg,d_axis2_deg,jitter_max_deg,flip,stable,power_iter
T03,vernier_caliper,raw,76,0.10204,2202,0.0563,0.4929,0.4925,0.4929,0,1,0
T03,vernier_caliper,raw,77,0.1025,2200,0.0549,0.4335,0.4301,0.4335,0,1,0
T03,vernier_caliper,raw,78,0.09275,2200,0.0531,0.107,0.1168,0.1168,0,1,0
T03,vernier_caliper,raw,79,0.10437,2200,0.044,0.1332,0.1399,0.1399,0,1,0
T03,vernier_caliper,raw,80,0.09596,2200,0.0279,0.0474,0.0518,0.0518,0,1,0
T03,vernier_caliper,raw,81,0.09313,2202,0.0292,1.3342,1.3344,1.3344,0,1,0
T03,vernier_caliper,raw,82,0.09096,2200,0.0534,1.3487,1.3481,1.3487,0,1,0
T03,vernier_caliper,raw,83,0.08958,2200,0.0174,0.0301,0.0336,0.0336,0,1,0
T03,vernier_caliper,raw,84,0.093,2200,0.0287,0.0196,0.0232,0.0287,0,1,0
T03,vernier_caliper,raw,85,0.10392,2201,0.1034,0.3074,0.319,0.319,0,1,0
T03,vernier_caliper,raw,86,0.08833,2200,0.0851,0.3105,0.3197,0.3197,0,1,0
T03,vernier_caliper,raw,87,0.0945,2200,0.0341,0.0696,0.0768,0.0768,0,1,0
T03,vernier_caliper,raw,88,0.08921,2200,0.0307,0.0417,0.0311,0.0417,0,1,0
T03,vernier_caliper,raw,89,0.09942,2200,0.0535,0.0477,0.0491,0.0535,0,1,0
T03,vernier_caliper,raw,90,0.08829,2200,0.0466,0.0733,0.0569,0.0733,0,1,0
T03,vernier_caliper,raw,91,0.09862,2200,0.0372,0.0443,0.0241,0.0443,0,1,0
T03,vernier_caliper,raw,92,0.09496,2200,0.0306,0.1303,0.1292,0.1303,0,1,0
T03,vernier_caliper,raw,93,0.09771,2200,0.0044,0.0753,0.0754,0.0754,0,1,0
T03,vernier_caliper,raw,94,0.10104,2200,0.0653,0.1316,0.1366,0.1366,0,1,0
T03,vernier_caliper,raw,95,0.13046,2200,0.085,0.084,0.0828,0.085,0,1,0
T03,vernier_caliper,raw,96,0.10321,2202,0.1349,0.1923,0.176,0.1923,0,1,0
T03,vernier_caliper,raw,97,0.10171,2202,0.0421,0.7042,0.7032,0.7042,0,1,0
T03,vernier_caliper,raw,98,0.09337,2202,0.2308,1.2743,1.2627,1.2743,0,1,0
T03,vernier_caliper,raw,99,0.09487,2200,0.1335,0.4523,0.4322,0.4523,0,1,0
T03,vernier_caliper,raw,100,0.10675,2201,0.0347,0.3622,0.3606,0.3622,0,1,0
T03,vernier_caliper,raw,101,0.0965,2202,0.0272,1.0224,1.0222,1.0224,0,1,0
T03,vernier_caliper,raw,102,0.09346,2200,0.0901,0.6423,0.6468,0.6468,0,1,0
T03,vernier_caliper,raw,103,0.09662,2200,0.0431,0.0362,0.0563,0.0563,0,1,0
T03,vernier_caliper,raw,104,0.10204,2200,0.033,0.0559,0.061,0.061,0,1,0
T03,vernier_caliper,raw,105,0.09588,2200,0.0645,0.0925,0.0744,0.0925,0,1,0
T03,vernier_caliper,raw,106,0.09896,2203,0.2068,0.4917,0.5189,0.5189,0,1,0
T03,vernier_caliper,raw,107,0.09625,2204,0.2456,0.6176,0.6372,0.6372,0,1,0
T03,vernier_caliper,raw,108,0.09362,2205,0.2058,0.7988,0.7809,0.7988,0,1,0
T03,vernier_caliper,raw,109,0.09983,2200,0.1052,0.7449,0.7502,0.7502,0,1,0
T03,vernier_caliper,raw,110,0.10308,2200,0.0225,0.0364,0.0428,0.0428,0,1,0
T03,vernier_caliper,raw,111,0.10046,2200,0.0383,0.0475,0.048,0.048,0,1,0
T03,vernier_caliper,raw,112,0.09183,2200,0.0584,0.1117,0.1228,0.1228,0,1,0
T03,vernier_caliper,raw,113,0.09463,2200,0.051,0.0548,0.0726,0.0726,0,1,0
T03,vernier_caliper,raw,114,0.09146,2200,0.0083,0.1327,0.1324,0.1327,0,1,0
T03,vernier_caliper,raw,115,0.102,2200,0.0131,0.04,0.0383,0.04,0,1,0
T03,vernier_caliper,raw,116,0.09688,2204,0.0784,0.4826,0.4771,0.4826,0,1,0
T03,vernier_caliper,raw,117,0.11821,2202,0.1607,1.0062,1.0187,1.0187,0,1,0
T03,vernier_caliper,raw,118,0.11196,2204,0.2476,0.3413,0.418,0.418,0,1,0
T03,vernier_caliper,raw,119,0.10975,2200,0.0747,0.7441,0.7439,0.7441,0,1,0
T03,vernier_caliper,raw,120,0.11021,2200,0.0109,0.0262,0.0239,0.0262,0,1,0
T03,vernier_caliper,raw,121,0.10742,2202,0.0867,0.3356,0.3399,0.3399,0,1,0
T03,vernier_caliper,raw,122,0.09537,2203,0.1421,0.3607,0.3331,0.3607,0,1,0
T03,vernier_caliper,raw,123,0.09558,2200,0.143,0.113,0.1394,0.143,0,1,0
T03,vernier_caliper,raw,124,0.09937,2205,0.0606,0.1194,0.1091,0.1194,0,1,0
T03,vernier_caliper,raw,125,0.10208,2203,0.1228,0.1,0.0738,0.1228,0,1,0
T03,vernier_caliper,raw,126,0.10575,2200,0.0848,0.146,0.1608,0.1608,0,1,0
T03,vernier_caliper,raw,127,0.09912,2200,0.0393,0.0414,0.0163,0.0414,0,1,0
T03,vernier_caliper,raw,128,0.09937,2200,0.07,0.0956,0.0706,0.0956,0,1,0
T03,vernier_caliper,raw,129,0.09371,2205,0.1781,1.2568,1.2635,1.2635,0,1,0
T03,vernier_caliper,raw,130,0.09037,2200,0.242,1.4568,1.4617,1.4617,0,1,0
T03,vernier_caliper,raw,131,0.10254,2200,0.0528,0.1067,0.0927,0.1067,0,1,0
T03,vernier_caliper,raw,132,0.14542,2200,0.0252,0.1176,0.1202,0.1202,0,1,0
T03,vernier_caliper,raw,133,0.10387,2205,0.1438,0.1851,0.2165,0.2165,0,1,0
T03,vernier_caliper,raw,134,0.09642,2201,0.1423,0.2535,0.2288,0.2535,0,1,0
T03,vernier_caliper,raw,135,0.10062,2200,0.0603,0.4712,0.4724,0.4724,0,1,0
T03,vernier_caliper,raw,136,0.09512,2200,0.0453,0.0537,0.0308,0.0537,0,1,0
T03,vernier_caliper,raw,137,0.09708,2200,0.0303,0.0405,0.0336,0.0405,0,1,0
T03,vernier_caliper,raw,138,0.09567,2200,0.0463,0.0415,0.0279,0.0463,0,1,0
T03,vernier_caliper,raw,139,0.09933,2200,0.0422,0.0921,0.101,0.101,0,1,0
T03,vernier_caliper,raw,140,0.09221,2200,0.0573,0.1226,0.1093,0.1226,0,1,0
T03,vernier_caliper,raw,141,0.08971,2204,0.1288,0.4413,0.4227,0.4413,0,1,0
T03,vernier_caliper,raw,142,0.09087,2200,0.1204,0.5809,0.5718,0.5809,0,1,0
T03,vernier_caliper,raw,143,0.10579,2200,0.033,0.2738,0.272,0.2738,0,1,0
T03,vernier_caliper,raw,144,0.09512,2200,0.0499,0.1701,0.1629,0.1701,0,1,0
T03,vernier_caliper,raw,145,0.09617,2200,0.0547,0.0794,0.062,0.0794,0,1,0
T03,vernier_caliper,raw,146,0.097,2200,0.0403,0.0481,0.0264,0.0481,0,1,0
T03,vernier_caliper,raw,147,0.09825,2205,0.0729,0.1,0.1211,0.1211,0,1,0
T03,vernier_caliper,raw,148,0.12358,2204,0.0515,0.1255,0.1147,0.1255,0,1,0
T03,vernier_caliper,raw,149,0.09483,2202,0.1354,0.0937,0.1602,0.1602,0,1,0
T03,vernier_caliper,raw,150,0.09404,2201,0.0732,0.1085,0.0961,0.1085,0,1,0
T03,vernier_caliper,raw,151,0.107,2205,0.2701,0.1921,0.1906,0.2701,0,1,0
T03,vernier_caliper,raw,152,0.09521,2200,0.2498,0.2488,0.2828,0.2828,0,1,0
T03,vernier_caliper,raw,153,0.0995,2200,0.0165,0.0943,0.0935,0.0943,0,1,0
T03,vernier_caliper,raw,154,0.10013,2200,0.0223,0.0957,0.0973,0.0973,0,1,0
T03,vernier_caliper,raw,155,0.09642,2200,0.0204,0.1548,0.1536,0.1548,0,1,0
T03,vernier_caliper,raw,156,0.09167,2200,0.081,0.0958,0.0604,0.0958,0,1,0
T03,vernier_caliper,raw,157,0.10312,2200,0.0524,0.1017,0.1034,0.1034,0,1,0
T03,vernier_caliper,raw,158,0.09279,2202,0.0879,0.211,0.2206,0.2206,0,1,0
T03,vernier_caliper,raw,159,0.09708,2200,0.147,0.1297,0.1926,0.1926,0,1,0
T03,vernier_caliper,raw,160,0.10908,2200,0.045,0.0546,0.0682,0.0682,0,1,0
T03,vernier_caliper,raw,161,0.09617,2200,0.0041,0.073,0.0731,0.0731,0,1,0
T03,vernier_caliper,raw,162,0.11275,2205,0.3035,1.2756,1.3088,1.3088,0,1,0
T03,vernier_caliper,raw,163,0.09392,2200,0.2871,1.2415,1.2717,1.2717,0,1,0
T03,vernier_caliper,raw,164,0.09458,2200,0.0145,0.1349,0.1351,0.1351,0,1,0
T03,vernier_caliper,raw,165,0.09696,2205,0.1842,1.0727,1.0605,1.0727,0,1,0
T03,vernier_caliper,raw,166,0.10367,2200,0.189,1.033,1.0197,1.033,0,1,0
T03,vernier_caliper,raw,167,0.09637,2202,0.0884,0.1686,0.1793,0.1793,0,1,0
T03,vernier_caliper,raw,168,0.10033,2200,0.1135,0.2078,0.2098,0.2098,0,1,0
T03,vernier_caliper,raw,169,0.09567,2200,0.0248,0.1433,0.1412,0.1433,0,1,0
T03,vernier_caliper,raw,170,0.09321,2200,0.0548,0.061,0.0435,0.061,0,1,0
T03,vernier_caliper,raw,171,0.10683,2200,0.052,0.0261,0.0562,0.0562,0,1,0
T03,vernier_caliper,raw,172,0.09842,2200,0.0227,0.0483,0.0505,0.0505,0,1,0
T03,vernier_caliper,raw,173,0.09321,2201,0.0955,0.2949,0.2985,0.2985,0,1,0
T03,vernier_caliper,raw,174,0.09058,2200,0.0949,0.3981,0.3986,0.3986,0,1,0
T03,vernier_caliper,raw,175,0.09833,2200,0.0499,0.1401,0.1477,0.1477,0,1,0
T03,vernier_caliper,raw,176,0.08892,2200,0.0326,0.0198,0.03,0.0326,0,1,0
T03,vernier_caliper,raw,177,0.09767,2200,0.0416,0.098,0.0895,0.098,0,1,0
T03,vernier_caliper,raw,178,0.08875,2202,0.0993,0.0999,0.0385,0.0999,0,1,0
T03,vernier_caliper,raw,179,0.09729,2200,0.1096,0.1098,0.0193,0.1098,0,1,0
T03,vernier_caliper,raw,180,0.09137,2202,0.1176,0.1655,0.1403,0.1655,0,1,0
T03,vernier_caliper,raw,181,0.10833,2200,0.0638,0.1873,0.1785,0.1873,0,1,0
T03,vernier_caliper,raw,182,0.10833,2200,0.0467,0.0857,0.0857,0.0857,0,1,0
T03,vernier_caliper,raw,183,0.105,2202,0.0993,0.1119,0.0813,0.1119,0,1,0
T03,vernier_caliper,raw,184,0.1035,2200,0.1637,0.1662,0.0768,0.1662,0,1,0
T03,vernier_caliper,raw,185,0.105,2200,0.0253,0.057,0.0517,0.057,0,1,0
T03,vernier_caliper,raw,186,0.09508,2200,0.0029,0.1611,0.1611,0.1611,0,1,0
T03,vernier_caliper,raw,187,0.10371,2201,0.0691,0.1215,0.1015,0.1215,0,1,0
T03,vernier_caliper,raw,188,0.08958,2200,0.0213,0.1835,0.1827,0.1835,0,1,0
T03,vernier_caliper,raw,189,0.09579,2204,0.376,1.742,1.7797,1.7797,0,1,0
T03,vernier_caliper,raw,190,0.09004,2200,0.418,1.7322,1.766,1.766,0,1,0
T03,vernier_caliper,raw,191,0.09654,2200,0.0255,0.0653,0.0701,0.0701,0,1,0
T03,vernier_caliper,raw,192,0.09267,2200,0.0301,0.0314,0.0405,0.0405,0,1,0
T03,vernier_caliper,raw,193,0.09567,2200,0.0688,0.1496,0.1455,0.1496,0,1,0
T03,vernier_caliper,raw,194,0.09446,2205,0.1,0.6778,0.6809,0.6809,0,1,0
T03,vernier_caliper,raw,195,0.08954,2200,0.0729,0.7778,0.7805,0.7805,0,1,0
T03,vernier_caliper,raw,196,0.09263,2204,0.137,0.8369,0.8435,0.8435,0,1,0
T03,vernier_caliper,raw,197,0.09671,2200,0.1241,0.7934,0.8027,0.8027,0,1,0
T03,vernier_caliper,raw,198,0.09358,2204,0.0238,1.2454,1.2455,1.2455,0,1,0
T03,vernier_caliper,raw,199,0.116,2205,0.0498,1.9857,1.9853,1.9857,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,0,2.62496,2200,0.0,0.0,0.0,0.0,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,1,2.66092,2200,0.0812,0.1812,0.1984,0.1984,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,2,2.64496,2200,0.0147,0.2487,0.2491,0.2491,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,3,2.6235,2200,0.0402,0.1799,0.1836,0.1836,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,4,2.67754,2200,0.0531,0.2196,0.2256,0.2256,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,5,2.77429,2200,0.0202,0.4265,0.4267,0.4267,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,6,2.62317,2200,0.0232,0.3123,0.3131,0.3131,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,7,2.59958,2205,0.0461,0.2768,0.2763,0.2768,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,8,2.66829,2200,0.0432,0.2568,0.2602,0.2602,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,9,2.66467,2200,0.057,0.2491,0.2551,0.2551,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,10,2.725,2200,0.1004,0.0457,0.1103,0.1103,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,11,2.67321,2200,0.0608,0.0292,0.0651,0.0651,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,12,2.60817,2204,0.063,0.3925,0.3914,0.3925,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,13,2.59129,2200,0.1104,0.3041,0.3229,0.3229,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,14,2.99487,2200,0.1324,0.0589,0.141,0.141,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,15,2.65625,2204,0.0086,0.0962,0.0964,0.0964,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,16,2.65721,2200,0.0359,0.0775,0.0827,0.0827,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,17,2.63854,2200,0.0193,0.0918,0.0938,0.0938,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,18,2.60987,2200,0.0277,0.3294,0.3304,0.3304,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,19,2.82412,2201,0.0353,0.3291,0.3287,0.3291,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,20,2.61833,2200,0.0167,0.0128,0.0087,0.0167,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,21,2.65617,2200,0.0636,0.0672,0.0925,0.0925,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,22,2.73242,2205,0.0934,0.0511,0.0991,0.0991,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,23,2.64588,2200,0.031,0.1865,0.1889,0.1889,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,24,2.66138,2200,0.0282,0.158,0.1587,0.1587,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,25,2.58396,2200,0.0638,0.1693,0.1804,0.1804,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,26,2.66813,2204,0.0374,0.2044,0.205,0.205,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,27,2.63513,2200,0.0753,0.1992,0.2126,0.2126,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,28,2.66529,2200,0.0941,0.0328,0.0979,0.0979,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,29,2.65317,2200,0.0796,0.0646,0.1017,0.1017,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,30,2.57933,2202,0.0209,0.0849,0.0835,0.0849,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,31,2.70471,2200,0.0144,0.0335,0.0354,0.0354,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,32,2.60758,2204,0.0606,0.088,0.0701,0.088,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,33,2.64192,2200,0.0105,0.0,0.0,0.0105,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,34,2.86642,2200,0.0233,0.0492,0.0544,0.0544,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,35,2.58463,2200,0.0755,0.0936,0.1186,0.1186,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,36,2.60146,2203,0.062,0.0337,0.0646,0.0646,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,37,2.61754,2200,0.0203,0.0093,0.0045,0.0203,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,38,2.65187,2200,0.0251,0.0915,0.0922,0.0922,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,39,2.76,2200,0.0229,0.1575,0.1591,0.1591,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,40,2.594,2200,0.0136,0.1478,0.148,0.148,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,41,2.67575,2200,0.0206,0.1538,0.1545,0.1545,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,42,2.62604,2205,0.0669,0.106,0.094,0.106,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,43,2.61125,2200,0.0238,0.0605,0.0634,0.0634,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,44,2.652,2201,0.0119,0.0393,0.0382,0.0393,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,45,2.59071,2201,0.0088,0.1119,0.1116,0.1119,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,46,2.62487,2200,0.0151,0.0646,0.0644,0.0646,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,47,2.59142,2200,0.0036,0.1512,0.1512,0.1512,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,48,2.59508,2200,0.0394,0.171,0.1753,0.1753,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,49,2.71188,2204,0.0269,0.0358,0.04,0.04,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,50,2.58492,2200,0.0271,0.0659,0.07,0.07,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,51,2.7815,2200,0.0804,0.0186,0.082,0.082,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,52,2.62746,2200,0.0113,0.2941,0.2942,0.2942,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,53,2.5995,2200,0.026,0.3045,0.305,0.305,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,54,2.64588,2202,0.0521,0.045,0.0655,0.0655,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,55,2.59233,2202,0.0815,0.1283,0.1519,0.1519,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,56,2.61808,2200,0.0368,0.1752,0.1785,0.1785,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,57,2.59125,2203,0.0455,0.1201,0.1236,0.1236,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,58,2.66442,2205,0.0232,0.1808,0.1805,0.1808,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,59,2.62067,2200,0.0176,0.0887,0.0875,0.0887,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,60,2.58396,2200,0.0177,0.1135,0.1142,0.1142,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,61,2.63442,2200,0.043,0.1827,0.1869,0.1869,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,62,2.58142,2200,0.0642,0.063,0.0889,0.0889,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,63,2.57737,2200,0.0204,0.0374,0.0409,0.0409,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,64,2.65533,2203,0.0245,0.0464,0.0515,0.0515,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,65,2.67533,2202,0.0326,0.057,0.0611,0.0611,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,66,2.62713,2201,0.0576,0.0185,0.0589,0.0589,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,67,2.66067,2200,0.0127,0.0301,0.0315,0.0315,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,68,2.689,2200,0.0603,0.1415,0.1536,0.1536,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,69,2.63467,2200,0.07,0.0628,0.0939,0.0939,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,70,2.90625,2200,0.0111,0.0277,0.0283,0.0283,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,71,2.59008,2200,0.0512,0.047,0.0676,0.0676,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,72,2.68329,2200,0.052,0.0209,0.0544,0.0544,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,73,2.63479,2205,0.0796,0.1358,0.123,0.1358,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,74,2.77083,2200,0.0188,0.0721,0.0723,0.0723,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,75,2.60204,2200,0.0332,0.0718,0.0735,0.0735,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,76,2.64171,2202,0.0903,0.0377,0.0976,0.0976,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,77,2.60079,2200,0.047,0.0543,0.0677,0.0677,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,78,2.60125,2200,0.0101,0.065,0.0646,0.065,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,79,2.65479,2200,0.0328,0.0277,0.0413,0.0413,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,80,2.59379,2200,0.0307,0.0032,0.0278,0.0307,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,81,2.59342,2202,0.0778,0.0642,0.0996,0.0996,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,82,2.58592,2200,0.0857,0.0509,0.0996,0.0996,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,83,2.57608,2200,0.0677,0.0581,0.0892,0.0892,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,84,2.63967,2200,0.0567,0.0794,0.0972,0.0972,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,85,2.61304,2201,0.0229,0.0543,0.0582,0.0582,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,86,2.61129,2200,0.0588,0.1489,0.16,0.16,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,87,2.59704,2200,0.0255,0.0641,0.0688,0.0688,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,88,2.66308,2200,0.0294,0.0256,0.0384,0.0384,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,89,2.71312,2200,0.0558,0.0665,0.0865,0.0865,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,90,2.58783,2200,0.0235,0.1423,0.1439,0.1439,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,91,2.58121,2200,0.074,0.0696,0.1014,0.1014,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,92,2.59504,2200,0.0101,0.0716,0.0711,0.0716,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,93,2.62837,2200,0.0072,0.1191,0.119,0.1191,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,94,2.71362,2200,0.0939,0.1866,0.2088,0.2088,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,95,2.60346,2200,0.0427,0.2243,0.2276,0.2276,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,96,2.59087,2202,0.0172,0.2023,0.2016,0.2023,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,97,2.58588,2202,0.0346,0.039,0.0401,0.0401,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,98,2.62496,2202,0.0376,0.0427,0.034,0.0427,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,99,2.57704,2200,0.0453,0.3022,0.3052,0.3052,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,100,2.6265,2201,0.019,0.3828,0.3833,0.3833,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,101,2.58279,2202,0.0395,0.2654,0.2682,0.2682,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,102,2.67258,2200,0.0407,0.1258,0.1321,0.1321,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,103,2.5995,2200,0.0146,0.1205,0.1213,0.1213,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,104,2.57396,2200,0.0347,0.0,0.0314,0.0347,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,105,2.61613,2200,0.035,0.0663,0.0719,0.0719,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,106,2.60175,2203,0.0106,0.1502,0.1499,0.1502,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,107,2.62087,2204,0.0675,0.0999,0.1146,0.1146,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,108,2.64721,2205,0.0268,0.1594,0.1572,0.1594,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,109,2.64229,2200,0.0218,0.0952,0.0965,0.0965,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,110,2.69692,2200,0.0496,0.0781,0.0918,0.0918,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,111,2.63454,2200,0.0007,0.0116,0.0116,0.0116,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,112,2.62613,2200,0.0083,0.1226,0.1226,0.1226,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,113,2.631,2200,0.0616,0.0,0.0616,0.0616,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,114,2.74229,2200,0.1019,0.0,0.101,0.1019,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,115,2.64163,2200,0.1705,0.0,0.1698,0.1705,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,116,2.61017,2204,0.0628,0.0197,0.0609,0.0628,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,117,2.97438,2202,0.0272,0.0584,0.0628,0.0628,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,118,2.61417,2204,0.0178,0.0161,0.0237,0.0237,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,119,2.80371,2200,0.0205,0.0423,0.0416,0.0423,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,120,2.64758,2200,0.0267,0.0359,0.0429,0.0429,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,121,2.58525,2202,0.0141,0.0414,0.043,0.043,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,122,2.60637,2203,0.0827,0.0639,0.0951,0.0951,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,123,2.59683,2200,0.0127,0.2429,0.2432,0.2432,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,124,2.59896,2205,0.0157,0.0495,0.047,0.0495,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,125,2.60958,2203,0.0161,0.0185,0.0162,0.0185,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,126,2.63942,2200,0.0057,0.0,0.0,0.0057,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,127,2.59067,2200,0.0417,0.1671,0.1716,0.1716,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,128,2.563,2200,0.0655,0.0253,0.069,0.069,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,129,2.58596,2205,0.0615,0.0267,0.054,0.0615,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,130,2.63638,2200,0.0169,0.0739,0.0723,0.0739,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,131,2.59004,2200,0.0311,0.0489,0.0579,0.0579,0,1,0
T03,vernier_caliper,기존_PoseStabilizer,132,2.64292,2200,0.0076,0.0554,0.0559,0.0559,0,1,0
